House_ID,Area_sqft,Bedrooms,Bathrooms,Floors,Parking,House_Age,Location,Furnishing,Main_Road,Air_Conditioning,Basement,Garden,Price
3404,1139,3,4,1,1,11,Lake View,Unfurnished,No,Yes,Yes,Yes,9337183
3405,3226,6,6,3,3,27,Green Park,Unfurnished,No,No,No,No,20898008
3406,3687,5,6,3,3,23,Riverside,Furnished,No,Yes,Yes,No,23518307
3407,2626,6,6,2,1,12,East Side,Furnished,Yes,No,Yes,No,17941805
3408,1145,2,2,1,1,15,Green Park,Semi-Furnished,Yes,Yes,No,No,8417699
3409,1042,5,5,3,3,7,Hill View,Unfurnished,Yes,No,No,Yes,9429568
3410,618,4,4,1,1,0,Lake View,Furnished,No,No,No,Yes,7765918
3411,3618,3,4,2,2,12,East Side,Unfurnished,No,Yes,No,Yes,21339557
3412,3873,3,3,3,0,6,Uptown,Semi-Furnished,Yes,Yes,Yes,Yes,23985125
3413,3741,5,5,3,3,9,Lake View,Furnished,No,Yes,Yes,No,24734427
3414,931,1,3,3,1,0,Riverside,Unfurnished,Yes,No,No,No,6926679
3415,3308,1,3,2,1,29,Suburban,Unfurnished,Yes,Yes,Yes,Yes,19368899
3416,2584,5,5,1,3,13,Lake View,Semi-Furnished,Yes,No,No,No,17526496
3417,2677,1,3,1,1,13,City Center,Unfurnished,No,No,Yes,Yes,16527217
3418,3401,4,6,1,1,21,East Side,Semi-Furnished,Yes,Yes,No,No,20926531
3419,2013,6,6,1,0,21,Riverside,Furnished,No,No,Yes,No,14891715
3420,1951,4,5,1,2,1,Riverside,Furnished,No,No,No,Yes,14155435
3421,3834,1,1,3,3,10,Uptown,Semi-Furnished,No,Yes,No,Yes,23275159
3422,3055,5,5,3,1,29,Downtown,Unfurnished,Yes,No,Yes,No,20259620
3423,2512,4,5,2,2,18,Suburban,Furnished,No,Yes,No,No,16770259
3424,2295,3,3,3,1,30,Uptown,Unfurnished,No,Yes,No,No,15126847
3425,4405,5,6,1,1,18,Green Park,Unfurnished,No,No,Yes,No,26878317
3426,4115,3,4,2,3,27,Lake View,Furnished,Yes,No,No,No,24809255
3427,3782,6,6,3,0,22,City Center,Unfurnished,No,No,No,Yes,23808927
3428,4475,2,4,3,2,30,East Side,Furnished,No,Yes,Yes,No,26061184
3429,1231,6,6,1,3,12,Suburban,Unfurnished,No,Yes,No,Yes,10694942
3430,2775,4,6,1,3,4,Downtown,Unfurnished,Yes,Yes,Yes,Yes,19485325
3431,4449,5,5,1,1,0,East Side,Unfurnished,No,No,No,No,26175318
3432,2414,2,2,1,3,7,Green Park,Semi-Furnished,Yes,No,No,No,15383275
3433,603,4,6,1,0,11,Lake View,Unfurnished,No,No,No,Yes,7105162
3434,2271,4,5,1,2,8,Lake View,Semi-Furnished,Yes,Yes,Yes,No,16158662
3435,3572,5,5,3,2,8,Lake View,Unfurnished,No,Yes,Yes,No,23293021
3436,2658,4,6,1,0,27,Uptown,Semi-Furnished,Yes,Yes,Yes,Yes,17958541
3437,4037,4,4,2,2,15,West End,Furnished,Yes,No,Yes,No,24257215
3438,4079,1,2,2,0,26,City Center,Unfurnished,No,Yes,Yes,Yes,23546556
3439,4353,5,6,1,0,14,Riverside,Unfurnished,No,No,No,No,26228710
3440,3504,2,4,2,3,9,Riverside,Semi-Furnished,Yes,Yes,No,Yes,21409701
3441,1039,5,6,2,3,15,Suburban,Unfurnished,Yes,Yes,Yes,Yes,9066717
3442,2034,3,3,3,2,20,Uptown,Semi-Furnished,Yes,Yes,Yes,Yes,14232655
3443,3695,3,5,2,0,18,Green Park,Furnished,No,Yes,Yes,No,23202148
3444,2436,5,6,3,0,23,Riverside,Furnished,Yes,No,No,No,16651294
3445,4092,4,4,3,3,26,Uptown,Unfurnished,No,Yes,Yes,No,24607906
3446,3252,2,4,3,3,17,Riverside,Unfurnished,No,No,No,Yes,19226784
3447,2762,1,3,1,3,7,Uptown,Unfurnished,Yes,No,Yes,Yes,17249921
3448,3680,4,4,3,1,28,Downtown,Semi-Furnished,Yes,No,No,Yes,23329693
3449,1934,1,1,1,0,2,Hill View,Unfurnished,No,Yes,No,No,11991690
3450,2262,4,5,1,1,22,West End,Unfurnished,Yes,Yes,Yes,Yes,14820067
3451,2773,4,5,2,2,1,City Center,Unfurnished,Yes,Yes,Yes,Yes,19139533
3452,653,4,5,2,3,3,East Side,Unfurnished,Yes,No,No,Yes,6847967
3453,1925,3,4,1,1,29,Lake View,Semi-Furnished,No,No,No,No,12767347
3454,3444,6,6,2,1,14,City Center,Furnished,No,No,No,No,23177653
3455,3921,5,6,1,2,4,Lake View,Unfurnished,Yes,Yes,No,Yes,25446107
3456,4390,1,1,2,3,15,Riverside,Furnished,No,Yes,No,No,25396606
3457,1774,6,6,2,0,20,City Center,Furnished,No,Yes,Yes,Yes,14235800
3458,4120,5,5,2,3,10,Downtown,Furnished,No,No,No,Yes,26314701
3459,4375,6,6,3,2,12,Riverside,Unfurnished,Yes,Yes,Yes,Yes,27249257
3460,3154,3,3,2,2,14,Downtown,Semi-Furnished,Yes,No,No,No,20215033
3461,4444,6,6,2,1,17,West End,Furnished,Yes,Yes,No,Yes,27799325
3462,963,4,4,3,3,24,Uptown,Unfurnished,No,No,No,No,8363869
3463,3562,2,2,3,3,0,Riverside,Unfurnished,No,No,No,No,21401033
3464,4164,6,6,2,0,18,Riverside,Furnished,Yes,Yes,No,Yes,26596146
3465,1319,6,6,1,0,27,Lake View,Furnished,No,Yes,No,Yes,11798975
3466,2076,3,4,2,2,2,West End,Unfurnished,Yes,No,Yes,Yes,13853170
3467,3736,1,1,1,2,12,Riverside,Furnished,Yes,Yes,Yes,No,22169109
3468,1381,3,5,2,0,9,Hill View,Unfurnished,No,No,No,Yes,10206556
3469,3992,5,6,3,3,20,Uptown,Furnished,Yes,Yes,No,Yes,26008387
3470,2311,2,4,2,2,12,Green Park,Unfurnished,Yes,No,No,No,14394193
3471,3406,6,6,3,1,6,Downtown,Unfurnished,Yes,No,No,Yes,22829157
3472,3049,6,6,2,3,14,Riverside,Semi-Furnished,Yes,Yes,No,Yes,20348743
3473,667,5,6,2,0,3,Hill View,Furnished,No,Yes,Yes,Yes,8081963
3474,3471,4,5,3,0,16,Green Park,Unfurnished,No,No,Yes,Yes,21605345
3475,3905,2,3,3,1,27,Downtown,Furnished,Yes,Yes,Yes,No,24272064
3476,1562,4,5,1,1,16,Green Park,Semi-Furnished,No,No,Yes,No,12010968
3477,610,5,6,2,3,19,Lake View,Furnished,Yes,No,Yes,Yes,8564644
3478,607,5,6,3,3,2,Downtown,Semi-Furnished,No,Yes,Yes,Yes,8768784
3479,4249,1,2,2,0,20,Suburban,Semi-Furnished,No,No,Yes,Yes,24368784
3480,2155,2,3,2,0,30,Downtown,Semi-Furnished,No,No,No,No,14139500
3481,4178,2,2,1,3,11,Downtown,Furnished,No,Yes,Yes,Yes,25720978
3482,1689,6,6,1,3,2,Suburban,Unfurnished,Yes,No,Yes,No,12421942
3483,1291,2,4,3,0,11,Downtown,Semi-Furnished,No,No,Yes,No,10542362
3484,1991,2,2,3,1,24,Suburban,Semi-Furnished,Yes,No,No,No,12405365
3485,1646,6,6,1,1,9,East Side,Furnished,Yes,Yes,Yes,Yes,13291057
3486,3820,6,6,1,2,4,Suburban,Semi-Furnished,No,Yes,Yes,Yes,24389314
3487,3087,4,4,2,0,27,City Center,Furnished,No,Yes,Yes,No,20642659
3488,4360,5,5,1,2,7,Downtown,Furnished,Yes,No,Yes,Yes,27935968
3489,1626,5,6,1,1,17,Riverside,Unfurnished,No,No,Yes,Yes,12124436
3490,3231,4,5,2,1,19,East Side,Unfurnished,No,Yes,No,Yes,19739559
3491,1520,1,3,2,2,26,Suburban,Semi-Furnished,No,Yes,Yes,Yes,10466375
3492,1907,1,2,1,2,29,West End,Semi-Furnished,Yes,No,Yes,No,11508046
3493,2881,2,2,2,3,5,Suburban,Furnished,Yes,No,No,No,17630847
3494,2527,5,6,1,0,22,Suburban,Semi-Furnished,Yes,No,No,Yes,16175398
3495,1420,6,6,2,3,16,West End,Unfurnished,No,No,No,No,11476953
3496,1452,4,5,2,3,12,Lake View,Furnished,No,Yes,Yes,No,12371228
3497,3588,1,2,2,2,3,Uptown,Furnished,Yes,Yes,Yes,No,22305460
3498,3033,2,4,3,1,11,Uptown,Unfurnished,No,Yes,No,Yes,19252680
3499,1611,3,3,2,0,4,Lake View,Unfurnished,No,No,No,No,11174030
3500,3425,4,5,3,2,30,West End,Furnished,Yes,Yes,No,Yes,21729831
3501,2524,5,5,2,2,4,Green Park,Unfurnished,Yes,Yes,No,Yes,17433964
3502,2178,3,3,3,1,24,East Side,Furnished,Yes,Yes,No,Yes,14812132
3503,2101,2,4,3,3,1,West End,Unfurnished,No,Yes,Yes,No,13935439
3504,1788,6,6,1,0,8,East Side,Unfurnished,No,No,No,No,12589163
3505,3579,4,4,3,3,27,Hill View,Furnished,No,Yes,No,No,22584749
3506,877,5,6,2,3,27,City Center,Unfurnished,No,No,Yes,No,8493062
3507,3794,1,3,1,2,0,City Center,Semi-Furnished,Yes,No,Yes,Yes,23392894
3508,4144,6,6,2,0,22,Hill View,Semi-Furnished,No,No,Yes,Yes,25799616
3509,4104,6,6,1,3,21,Hill View,Furnished,No,Yes,No,No,26013694
3510,2494,2,2,2,1,9,Suburban,Furnished,Yes,No,No,No,15679736
3511,4356,6,6,2,0,30,Uptown,Semi-Furnished,No,No,Yes,Yes,27141300
3512,1188,5,5,1,3,24,West End,Unfurnished,No,Yes,No,Yes,9840457
3513,4201,4,4,3,2,3,City Center,Unfurnished,No,No,Yes,No,26279109
3514,1529,1,3,2,1,14,Lake View,Furnished,Yes,No,No,No,11236816
3515,689,4,4,2,2,8,West End,Unfurnished,Yes,No,No,Yes,6333810
3516,842,6,6,2,0,25,Hill View,Semi-Furnished,No,Yes,Yes,Yes,8457413
3517,808,6,6,2,0,14,East Side,Semi-Furnished,Yes,No,Yes,Yes,8718181
3518,2901,5,6,2,2,4,Hill View,Furnished,No,No,No,Yes,19606241
3519,1070,6,6,2,1,25,Lake View,Semi-Furnished,No,No,No,No,10057441
3520,4291,4,6,3,1,30,Hill View,Furnished,Yes,No,Yes,Yes,26405031
3521,3252,6,6,1,3,22,Hill View,Semi-Furnished,Yes,No,Yes,No,20766520
3522,3745,6,6,2,2,29,Riverside,Unfurnished,Yes,No,Yes,Yes,23349205
3523,2144,1,1,2,0,6,Suburban,Semi-Furnished,No,No,No,No,12565632
3524,2567,1,2,1,1,28,Hill View,Unfurnished,No,Yes,No,No,14837737
3525,3636,3,3,2,2,5,Hill View,Furnished,Yes,No,Yes,Yes,22767941
3526,4320,6,6,2,3,4,Uptown,Semi-Furnished,Yes,Yes,No,No,27390552
3527,4494,1,2,3,1,18,Suburban,Semi-Furnished,No,No,No,No,24937036
3528,1974,4,4,2,3,25,Hill View,Unfurnished,Yes,Yes,Yes,No,13925288
3529,687,4,6,1,2,22,City Center,Furnished,Yes,No,Yes,Yes,8156268
3530,720,6,6,2,1,2,Uptown,Furnished,Yes,No,No,No,8774578
3531,2262,3,4,3,0,10,Riverside,Unfurnished,Yes,No,Yes,Yes,15167601
3532,4132,4,6,2,1,10,Riverside,Unfurnished,Yes,No,Yes,No,25173273
3533,3326,1,2,3,0,7,West End,Furnished,No,No,Yes,Yes,19690566
3534,1515,4,5,3,3,9,City Center,Semi-Furnished,No,Yes,No,Yes,12576619
3535,1088,1,2,1,2,21,City Center,Semi-Furnished,Yes,No,Yes,No,8107472
3536,2902,4,6,2,2,9,Suburban,Furnished,Yes,No,No,Yes,19011809
3537,2899,4,6,1,3,7,City Center,Semi-Furnished,Yes,Yes,No,Yes,19869785
3538,3325,3,3,2,0,15,East Side,Semi-Furnished,No,Yes,Yes,No,20276289
3539,1625,5,6,1,0,26,Uptown,Semi-Furnished,Yes,No,No,No,12387703
3540,3247,1,3,1,3,13,Uptown,Furnished,Yes,No,No,Yes,20096381
3541,1735,6,6,1,2,4,Lake View,Semi-Furnished,Yes,Yes,Yes,Yes,14717943
3542,3839,3,4,1,0,0,Suburban,Semi-Furnished,Yes,Yes,No,Yes,23398118
3543,2887,5,6,1,2,7,Hill View,Semi-Furnished,Yes,Yes,No,Yes,19527615
3544,3688,5,5,1,0,16,Downtown,Semi-Furnished,Yes,No,Yes,Yes,23570377
3545,665,2,2,2,0,10,Downtown,Unfurnished,Yes,Yes,No,No,6872702
3546,1506,3,5,3,3,25,East Side,Unfurnished,Yes,Yes,Yes,Yes,10863014
3547,998,4,6,2,2,13,Downtown,Furnished,Yes,Yes,No,No,10275380
3548,3997,4,5,1,0,4,City Center,Unfurnished,Yes,No,Yes,Yes,24941638
3549,3951,3,5,3,2,18,City Center,Unfurnished,Yes,Yes,No,Yes,24818037
3550,1208,1,1,1,0,23,Green Park,Unfurnished,No,No,No,No,7737102
3551,3530,1,2,2,2,15,West End,Unfurnished,Yes,Yes,Yes,No,20748616
3552,3154,3,3,2,1,29,West End,Unfurnished,No,No,Yes,No,18462618
3553,2040,1,3,2,1,28,East Side,Semi-Furnished,Yes,Yes,Yes,Yes,12678082
3554,2532,2,3,3,3,12,Green Park,Furnished,Yes,No,Yes,Yes,17152422
3555,4148,5,6,2,3,8,City Center,Unfurnished,No,Yes,Yes,No,26524081
3556,1419,5,5,2,0,16,Riverside,Semi-Furnished,No,No,Yes,No,11100772
3557,2772,3,5,3,0,18,Uptown,Furnished,No,No,No,No,18343412
3558,1403,2,3,3,3,25,Uptown,Semi-Furnished,No,Yes,Yes,Yes,10830043
3559,2807,2,2,1,3,10,Riverside,Semi-Furnished,Yes,Yes,No,No,17582015
3560,2526,5,6,1,1,28,Uptown,Unfurnished,Yes,Yes,No,No,16605784
3561,3376,1,2,1,2,11,Downtown,Furnished,No,No,No,No,20501252
3562,3782,3,5,1,2,3,Green Park,Unfurnished,Yes,Yes,Yes,Yes,23237727
3563,4490,2,4,3,0,26,West End,Semi-Furnished,No,No,Yes,No,25882529
3564,3220,4,6,2,3,15,Uptown,Furnished,Yes,Yes,Yes,No,21195611
3565,2858,2,4,2,1,23,Hill View,Unfurnished,Yes,No,Yes,Yes,17801216
3566,2837,4,5,3,3,25,East Side,Semi-Furnished,Yes,Yes,No,Yes,18222123
3567,1929,2,4,1,1,4,Green Park,Furnished,No,No,No,No,12979072
3568,2467,4,5,2,3,21,City Center,Furnished,Yes,Yes,No,Yes,17358163
3569,1008,3,5,2,3,1,Riverside,Unfurnished,No,Yes,Yes,No,9159666
3570,3736,5,6,3,2,5,Downtown,Unfurnished,No,No,No,Yes,24143606
3571,3317,5,6,2,3,24,Hill View,Furnished,No,Yes,Yes,No,21639470
3572,1135,6,6,1,1,29,City Center,Semi-Furnished,No,Yes,No,No,10640812
3573,4492,3,4,3,3,20,Hill View,Unfurnished,Yes,No,Yes,No,26860944
3574,4366,1,1,3,2,19,Green Park,Unfurnished,No,Yes,Yes,Yes,25458144
3575,2894,3,5,2,1,7,City Center,Unfurnished,Yes,Yes,No,No,18776947
3576,2624,4,6,2,1,12,Riverside,Unfurnished,No,No,No,No,17150747
3577,2503,5,5,3,3,17,Uptown,Furnished,Yes,Yes,Yes,Yes,17801223
3578,999,6,6,1,3,21,Lake View,Unfurnished,Yes,No,Yes,No,9356774
3579,1918,4,5,3,2,3,Green Park,Unfurnished,Yes,No,No,Yes,14072789
3580,3456,6,6,3,0,0,Green Park,Unfurnished,No,No,Yes,No,22055434
3581,3299,2,3,3,2,28,East Side,Semi-Furnished,No,No,Yes,No,19702152
3582,1412,1,2,1,3,3,East Side,Semi-Furnished,Yes,No,Yes,Yes,10152632
3583,1489,3,3,1,2,7,Lake View,Semi-Furnished,No,No,No,No,11172658
3584,1471,3,5,1,3,25,City Center,Unfurnished,No,No,Yes,Yes,11567148
3585,885,1,2,3,3,19,Suburban,Semi-Furnished,Yes,No,No,Yes,7110129
3586,4267,6,6,1,0,30,Lake View,Furnished,Yes,No,No,No,26660528
3587,4234,6,6,3,3,26,Green Park,Semi-Furnished,Yes,Yes,No,Yes,27145964
3588,4432,2,3,1,2,12,Lake View,Unfurnished,Yes,Yes,Yes,Yes,26415582
3589,3701,2,3,3,2,22,Uptown,Semi-Furnished,No,No,No,No,21946129
3590,1911,6,6,2,0,23,Downtown,Unfurnished,No,Yes,Yes,No,14656857
3591,4045,4,5,3,3,23,Suburban,Furnished,No,Yes,No,Yes,25238139
3592,2258,6,6,1,3,5,Hill View,Semi-Furnished,No,No,No,Yes,16379872
3593,4153,1,3,2,0,20,East Side,Semi-Furnished,No,No,Yes,Yes,23410259
3594,3270,4,4,2,1,22,Suburban,Furnished,No,Yes,No,No,19967230
3595,2424,5,6,3,0,27,Green Park,Unfurnished,Yes,Yes,Yes,No,16929152
3596,1400,6,6,2,1,19,Lake View,Semi-Furnished,Yes,No,Yes,No,12236955
3597,3669,5,6,2,3,15,Downtown,Semi-Furnished,No,No,Yes,No,23622303
3598,1346,6,6,3,3,19,East Side,Furnished,No,No,Yes,No,11107125
3599,803,6,6,3,1,6,Suburban,Furnished,Yes,No,Yes,No,8652138
3600,2323,1,1,1,1,13,West End,Unfurnished,No,Yes,No,No,13741044
3601,942,6,6,3,0,16,Green Park,Furnished,No,Yes,No,No,9989860
3602,948,4,5,3,2,10,West End,Unfurnished,Yes,Yes,Yes,No,8598692
3603,4216,2,4,3,2,17,Hill View,Unfurnished,Yes,No,Yes,Yes,25206493
3604,1219,2,4,3,1,19,Riverside,Furnished,No,Yes,No,No,9225715
3605,2134,6,6,2,3,9,Hill View,Furnished,No,No,No,No,15757190
3606,1734,6,6,2,0,14,Uptown,Unfurnished,Yes,Yes,Yes,Yes,13842175
3607,4487,3,5,3,0,16,West End,Furnished,No,No,No,No,26522051
3608,3672,1,3,3,2,17,Suburban,Unfurnished,Yes,No,Yes,Yes,20949981
3609,2902,6,6,3,3,15,East Side,Semi-Furnished,No,No,No,No,18863635
3610,3009,2,3,3,3,12,Riverside,Semi-Furnished,No,No,No,Yes,18380708
3611,1558,3,4,2,2,23,East Side,Semi-Furnished,Yes,Yes,No,Yes,10991405
3612,3849,6,6,1,0,19,Suburban,Semi-Furnished,Yes,Yes,Yes,No,23907065
3613,1446,5,6,2,1,9,City Center,Furnished,No,Yes,Yes,No,12356294
3614,1908,6,6,2,3,4,Lake View,Furnished,No,No,Yes,Yes,15352381
3615,2055,5,6,2,1,13,Lake View,Furnished,No,Yes,Yes,No,16129874
3616,1820,4,6,1,3,13,City Center,Furnished,No,No,No,No,14130542
3617,3661,5,6,3,2,28,City Center,Semi-Furnished,Yes,Yes,Yes,No,23808392
3618,1681,6,6,2,0,29,Lake View,Furnished,No,Yes,No,No,13352365
3619,2555,4,5,2,1,14,Uptown,Furnished,Yes,Yes,No,No,17679961
3620,2112,4,4,3,0,29,West End,Unfurnished,No,No,No,No,13661814
3621,4165,6,6,1,1,23,Uptown,Unfurnished,Yes,Yes,Yes,No,26181815
3622,650,3,4,2,0,14,Riverside,Semi-Furnished,No,No,No,Yes,6226186
3623,3587,5,5,3,1,8,Green Park,Furnished,No,No,Yes,No,22796559
3624,1151,2,4,1,1,30,Downtown,Semi-Furnished,No,Yes,Yes,No,9209409
3625,4191,6,6,3,3,10,East Side,Unfurnished,Yes,No,Yes,Yes,26468908
3626,3483,1,3,2,0,16,Hill View,Unfurnished,No,No,No,Yes,20439238
3627,3822,4,4,2,3,7,Downtown,Unfurnished,No,No,Yes,Yes,24166989
3628,4063,4,5,1,3,21,East Side,Semi-Furnished,No,No,Yes,Yes,24839046
3629,3232,3,4,2,0,14,Uptown,Unfurnished,No,Yes,Yes,Yes,19862454
3630,4405,4,6,1,1,22,Uptown,Semi-Furnished,No,Yes,No,Yes,26862421
3631,1786,4,4,1,2,19,Green Park,Unfurnished,Yes,No,No,No,11992147
3632,877,4,5,2,1,18,West End,Unfurnished,No,Yes,No,No,7796908
3633,970,6,6,3,3,21,Downtown,Unfurnished,No,Yes,No,No,10272418
3634,1891,2,4,3,0,11,Riverside,Unfurnished,No,No,No,Yes,12423824
3635,2736,2,4,2,0,24,Hill View,Unfurnished,Yes,No,Yes,Yes,16432849
3636,2274,5,6,2,1,2,Uptown,Unfurnished,Yes,No,No,Yes,16278443
3637,2442,1,1,2,2,7,Hill View,Unfurnished,Yes,Yes,No,Yes,14947647
3638,945,2,3,1,3,7,Downtown,Semi-Furnished,Yes,Yes,No,Yes,8452958
3639,2271,5,6,3,1,27,Lake View,Unfurnished,Yes,No,No,Yes,15761815
3640,2794,4,5,2,3,1,Lake View,Semi-Furnished,No,No,No,No,18891508
3641,3813,2,4,2,2,3,Downtown,Semi-Furnished,No,No,Yes,No,23306118
3642,1802,1,1,2,0,0,West End,Semi-Furnished,No,No,Yes,Yes,11529654
3643,2584,5,6,2,3,20,Uptown,Furnished,Yes,Yes,No,Yes,18034013
3644,3848,3,3,2,0,25,Hill View,Unfurnished,No,Yes,Yes,No,22616984
3645,656,5,6,1,3,24,Suburban,Furnished,No,No,No,No,6792871
3646,1546,6,6,1,2,14,City Center,Furnished,Yes,Yes,No,No,13496009
3647,1832,1,3,3,1,4,Hill View,Furnished,No,Yes,No,No,12880866
3648,3834,3,5,1,2,13,City Center,Unfurnished,Yes,Yes,No,Yes,24042542
3649,1491,4,5,2,1,27,Uptown,Semi-Furnished,No,No,Yes,No,11017445
3650,2746,6,6,1,2,2,Green Park,Unfurnished,Yes,No,No,No,18444074
3651,3476,2,4,3,0,24,Downtown,Unfurnished,Yes,No,No,Yes,21493640
3652,4315,6,6,1,2,22,West End,Unfurnished,No,No,Yes,No,25711565
3653,1835,1,3,3,3,3,Hill View,Furnished,No,Yes,Yes,No,12652587
3654,3016,5,5,2,3,30,West End,Unfurnished,Yes,Yes,Yes,Yes,19640349
3655,2834,3,4,3,0,21,Uptown,Unfurnished,Yes,No,Yes,Yes,18018330
3656,1633,3,4,2,3,4,City Center,Semi-Furnished,Yes,Yes,Yes,No,12759275
3657,2327,1,1,2,3,18,West End,Semi-Furnished,No,Yes,Yes,No,14468770
3658,3843,6,6,3,2,15,Green Park,Semi-Furnished,Yes,Yes,No,Yes,24922495
3659,4301,2,4,1,0,24,City Center,Semi-Furnished,Yes,No,Yes,No,25334068
3660,2167,1,2,2,3,2,Lake View,Semi-Furnished,Yes,No,No,Yes,14490351
3661,1359,4,5,2,2,21,West End,Unfurnished,Yes,No,No,No,9878233
3662,953,6,6,3,0,26,Riverside,Unfurnished,No,Yes,No,No,8726989
3663,1153,1,3,1,1,14,Riverside,Unfurnished,No,No,Yes,No,7705652
3664,3945,4,6,2,0,22,Hill View,Semi-Furnished,Yes,No,No,No,24337958
3665,4259,3,3,1,3,22,Suburban,Furnished,No,Yes,No,Yes,25172163
3666,2046,3,4,1,1,4,Lake View,Unfurnished,Yes,Yes,Yes,No,14106050
3667,4135,6,6,2,0,26,Downtown,Unfurnished,No,No,Yes,No,25582229
3668,4148,4,5,1,2,12,West End,Unfurnished,Yes,No,Yes,Yes,24943507
3669,1240,4,4,1,3,6,Riverside,Semi-Furnished,Yes,Yes,Yes,No,10435218
3670,4435,1,3,1,1,13,Hill View,Furnished,No,Yes,Yes,Yes,26137314
3671,1113,4,5,3,3,14,Green Park,Semi-Furnished,No,Yes,No,No,9979134
3672,2428,6,6,2,2,18,Uptown,Unfurnished,No,No,Yes,Yes,16842630
3673,2308,4,5,3,3,5,Lake View,Semi-Furnished,No,Yes,No,Yes,16765578
3674,3258,4,5,3,1,24,Uptown,Furnished,Yes,Yes,No,Yes,21707407
3675,3513,2,2,2,3,19,Downtown,Semi-Furnished,Yes,No,Yes,Yes,22007117
3676,3387,5,5,1,1,3,City Center,Unfurnished,Yes,Yes,Yes,No,22170781
3677,1745,5,5,1,1,13,Uptown,Unfurnished,Yes,Yes,Yes,No,12933368
3678,894,1,2,2,1,18,Hill View,Unfurnished,Yes,No,No,Yes,6487524
3679,3914,1,2,3,0,0,Lake View,Semi-Furnished,Yes,No,Yes,Yes,24003291
3680,2156,3,3,2,3,1,Uptown,Semi-Furnished,Yes,Yes,No,No,15222218
3681,3217,5,5,1,2,3,West End,Unfurnished,Yes,No,Yes,Yes,20408137
3682,776,4,4,1,0,16,Green Park,Furnished,Yes,No,No,No,7770463
3683,672,4,4,3,0,1,East Side,Unfurnished,No,No,Yes,No,6743167
3684,2220,4,5,1,1,13,West End,Furnished,No,Yes,Yes,No,14994011
3685,2412,2,3,1,0,16,Hill View,Furnished,No,Yes,Yes,Yes,15943595
3686,641,5,5,1,0,10,Lake View,Furnished,No,Yes,No,Yes,8286415
3687,1326,6,6,2,2,16,City Center,Unfurnished,No,Yes,Yes,Yes,11663610
3688,2491,2,4,1,2,30,Uptown,Furnished,Yes,Yes,Yes,No,16766397
3689,3381,2,3,2,0,3,Green Park,Unfurnished,Yes,No,No,No,20013007
3690,1561,6,6,3,3,25,Green Park,Semi-Furnished,No,No,Yes,Yes,12805852
3691,3934,6,6,1,2,24,Lake View,Furnished,No,No,Yes,No,25252206
3692,2072,6,6,2,0,8,City Center,Unfurnished,Yes,No,No,Yes,15014672
3693,4181,6,6,3,3,1,East Side,Unfurnished,Yes,Yes,Yes,No,26065044
3694,989,6,6,1,2,18,West End,Furnished,No,Yes,Yes,Yes,9494134
3695,3902,3,5,2,3,8,Downtown,Furnished,Yes,Yes,No,No,24688899
3696,971,5,6,1,1,10,Uptown,Furnished,No,Yes,Yes,No,9496408
3697,3412,5,5,1,3,23,Green Park,Furnished,No,No,Yes,Yes,21721053
3698,2152,1,2,1,1,6,Suburban,Furnished,Yes,No,Yes,No,13309357
3699,3066,5,6,2,3,29,Green Park,Furnished,No,Yes,No,Yes,20642194
3700,901,5,6,1,0,26,City Center,Semi-Furnished,No,Yes,No,Yes,9104661
3701,1525,3,5,2,0,15,Lake View,Furnished,No,Yes,No,Yes,12001457
3702,3271,1,1,3,1,25,West End,Semi-Furnished,No,Yes,Yes,No,19103534
3703,1937,6,6,1,1,9,East Side,Furnished,Yes,No,No,No,14315752
3704,1777,1,3,2,0,11,Hill View,Furnished,No,No,Yes,Yes,11837147
3705,3521,4,6,3,3,22,City Center,Furnished,No,Yes,No,No,23321226
3706,3157,6,6,3,0,12,West End,Furnished,Yes,No,Yes,No,20639230
3707,983,1,2,1,2,3,Uptown,Semi-Furnished,No,No,No,No,7728554
3708,1488,1,3,1,3,2,Hill View,Unfurnished,No,Yes,Yes,No,10433428
3709,3045,3,4,2,0,17,City Center,Semi-Furnished,Yes,Yes,No,Yes,19466184
3710,3260,1,2,2,0,14,Downtown,Semi-Furnished,Yes,Yes,Yes,Yes,20038557
3711,3352,2,3,1,1,27,Suburban,Unfurnished,Yes,No,Yes,Yes,19280662
3712,1902,4,6,2,2,30,Lake View,Semi-Furnished,Yes,Yes,Yes,Yes,14728441
3713,3772,6,6,2,2,27,Uptown,Semi-Furnished,Yes,No,Yes,No,23787169
3714,1103,4,5,1,2,24,Uptown,Semi-Furnished,Yes,Yes,No,No,9486107
3715,4194,3,5,2,3,4,Green Park,Unfurnished,Yes,Yes,Yes,Yes,26052314
3716,2342,3,3,3,0,25,Suburban,Semi-Furnished,No,No,Yes,Yes,14952107
3717,3904,5,6,1,2,19,Uptown,Furnished,No,No,No,No,24342796
3718,864,4,5,2,2,10,Riverside,Furnished,Yes,No,No,No,7942813
3719,2361,1,2,3,2,3,Suburban,Unfurnished,Yes,No,Yes,Yes,14876239
3720,3361,3,5,2,1,20,Suburban,Unfurnished,Yes,No,Yes,No,20338742
3721,2354,5,6,3,2,14,Lake View,Furnished,Yes,Yes,Yes,No,17300450
3722,3448,6,6,3,2,20,Green Park,Semi-Furnished,No,No,Yes,Yes,22400057
3723,3475,2,3,3,3,7,Lake View,Unfurnished,No,Yes,Yes,No,21770346
